second,categories,transcript,machine learning,computer graphics,web development,algebra,calculus,statistics,economics,marketing,commerce,kinematics,electromagnetism,thermodynamics,geology,cartography,meteorology,genetics,biochemistry,ecology
50,"['marketing', 'computer graphics', 'statistics']",understand them yet still have no problem hating on a free and open source tool publicly I personally joined the Tailwind Colt a couple years ago after refusing to drink the Kool-Aid for quite a while in my experience it's a tool,0.1220148354768753,0.1447681337594986,0.1015116348862648,0.059134047478437424,0.04194127023220062,0.13865505158901215,0.06084491312503815,0.24955008924007416,0.006587799172848463,0.09101869910955429,0.12943494319915771,0.06191668286919594,0.036094311624765396,0.03246820718050003,0.031570833176374435,0.027648361399769783,0.025151491165161133,0.021509386599063873
55,"['marketing', 'web development', 'economics']",Tailwind Colt a couple years ago after refusing to drink the Kool-Aid for quite a while in my experience it's a tool like typescript or svelte that makes it really hard to go back to the thing you were using before because it saves a ton,0.1001538634300232,0.04759865626692772,0.42121249437332153,0.011529665440320969,0.004156403709203005,0.14296089112758636,0.3192730247974396,0.6115837693214417,0.14948447048664093,0.029789255931973457,0.023823639377951622,0.07377144694328308,0.004651967436075211,0.0071687251329422,0.013653265312314034,0.026850689202547073,0.061260879039764404,0.04345039278268814
60,"['web development', 'economics', 'statistics']",like typescript or svelte that makes it really hard to go back to the thing you were using before because it saves a ton of time time and becoming a productive developer is all about using your time wisely the first problem with CSS is,0.0792635977268219,0.04072950407862663,0.6318508386611938,0.007027297280728817,0.005397174973040819,0.16015304625034332,0.20411895215511322,0.07333576679229736,0.016107263043522835,0.029202623292803764,0.04936778172850609,0.023334234952926636,0.01411691028624773,0.009756087325513363,0.007684167008846998,0.01579224318265915,0.006802307441830635,0.02806743048131466
65,"['web development', 'economics', 'statistics']",of time time and becoming a productive developer is all about using your time wisely the first problem with CSS is co-location the standard practice for the last 20 years has been to separate,0.028871536254882812,0.0526442751288414,0.6996403336524963,0.015442593023180962,0.027590954676270485,0.3474488854408264,0.35615047812461853,0.03513466939330101,0.009101059287786484,0.08708219230175018,0.023086173459887505,0.049201205372810364,0.007916780188679695,0.02482120506465435,0.005337187089025974,0.015228764154016972,0.006852686405181885,0.06615215539932251
70,"['web development', 'marketing', 'computer graphics']",co-location the standard practice for the last 20 years has been to separate your CSS from the markup to provide a good separation of concerns and doing otherwise means you go to hell as,0.04810100793838501,0.32506439089775085,0.6469083428382874,0.023308072239160538,0.010386735200881958,0.12702956795692444,0.1316465139389038,0.40494051575660706,0.04358258843421936,0.05731769651174545,0.06786812096834183,0.027115577831864357,0.03220980986952782,0.03455611318349838,0.00883946381509304,0.008915781043469906,0.006198076065629721,0.06331509351730347
75,"['web development', 'kinematics', 'marketing']",your CSS from the markup to provide a good separation of concerns and doing otherwise means you go to hell as programmers we know the hardest part of the job is naming things and this practice requires you to come up with a,0.056696683168411255,0.09767965972423553,0.7049886584281921,0.04790777340531349,0.024320540949702263,0.07918231934309006,0.07369942218065262,0.15326428413391113,0.03451893851161003,0.18381161987781525,0.07732957601547241,0.08345995843410492,0.019158197566866875,0.0307572353631258,0.0044113765470683575,0.010141855105757713,0.006864931900054216,0.050813864916563034
80,"['kinematics', 'web development', 'algebra']",programmers we know the hardest part of the job is naming things and this practice requires you to come up with a lot of arbitrary names that are often pointless a few weeks later when you come back to modify this code it becomes,0.002101656049489975,0.0003349618928041309,0.024889159947633743,0.02439698949456215,0.010545765981078148,0.0045141358859837055,0.002052098512649536,0.0005835871561430395,0.01620696857571602,0.06375399231910706,0.024281227961182594,0.004376810044050217,0.0010971584124490619,0.0006342291017062962,0.0005403563263826072,0.0025638870429247618,0.0004945925902575254,0.001006320584565401
85,"['web development', 'marketing', 'kinematics']",lot of arbitrary names that are often pointless a few weeks later when you come back to modify this code it becomes difficult to figure out which Styles actually apply to each element because you've totally forgotten what these class names do and you might have used,0.10154388844966888,0.2009669989347458,0.4812062978744507,0.11176787316799164,0.04067064821720123,0.0692012757062912,0.14164434373378754,0.21696077287197113,0.03458383306860924,0.211975559592247,0.07232006639242172,0.017229417338967323,0.04003700241446495,0.06334580481052399,0.0237344391644001,0.028958432376384735,0.024581199511885643,0.11435700953006744
90,"['web development', 'computer graphics', 'marketing']",difficult to figure out which Styles actually apply to each element because you've totally forgotten what these class names do and you might have used these class names in multiple places so if you try to change it it could break unexpected parts of the UI Tailwind,0.06895694881677628,0.3719492554664612,0.5791684985160828,0.07308942079544067,0.011781706474721432,0.1319652795791626,0.06330493837594986,0.20942184329032898,0.018235573545098305,0.1399371325969696,0.0755525454878807,0.013131772167980671,0.03338852524757385,0.08647576719522476,0.027630269527435303,0.015224588103592396,0.0037726706359535456,0.03857235237956047
95,"['web development', 'marketing', 'machine learning']",these class names in multiple places so if you try to change it it could break unexpected parts of the UI Tailwind addresses this problem by giving you standard utility classes that are,0.06992433220148087,0.060073062777519226,0.5198151469230652,0.03641417250037193,0.017383622005581856,0.034980643540620804,0.031801335513591766,0.10901739448308945,0.0027349540032446384,0.026115138083696365,0.035550132393836975,0.013143964111804962,0.012301979586482048,0.024191318079829216,0.010857205837965012,0.008543805219233036,0.010976314544677734,0.011428145691752434
100,"['web development', 'marketing', 'computer graphics']",addresses this problem by giving you standard utility classes that are co-located in the HTML this results in disgusting bloated HTML that looks like Blasphemous inline Styles at first,0.22349129617214203,0.2981775104999542,0.5460962653160095,0.0612582266330719,0.0652967244386673,0.18733440339565277,0.18288351595401764,0.3738938868045807,0.03169519826769829,0.24547962844371796,0.06997298449277878,0.022388165816664696,0.02742156758904457,0.11224327236413956,0.03712514787912369,0.033026084303855896,0.05702295899391174,0.06937681138515472
105,"['web development', 'marketing', 'machine learning']",co-located in the HTML this results in disgusting bloated HTML that looks like Blasphemous inline Styles at first glance and that's a very valid criticism and likely the main turn off for people,0.3016924262046814,0.2900477349758148,0.5116208791732788,0.10425473004579544,0.05863100662827492,0.17971771955490112,0.1772758960723877,0.3519609570503235,0.06518794596195221,0.2422984540462494,0.17869102954864502,0.07442612946033478,0.052556779235601425,0.11179202049970627,0.032352279871702194,0.09522955864667892,0.03973693773150444,0.054640062153339386
110,"['web development', 'marketing', 'machine learning']",glance and that's a very valid criticism and likely the main turn off for people when they first look into using Tailwind however the benefit is that you don't have all these arbitrary class names,0.21283914148807526,0.19728673994541168,0.47712159156799316,0.015277662314474583,0.008659428916871548,0.0561894029378891,0.10807953029870987,0.42719587683677673,0.06649155914783478,0.08853663504123688,0.025121964514255524,0.004407951142638922,0.010045775212347507,0.026336021721363068,0.01457415334880352,0.01187693141400814,0.0020052867475897074,0.021414870396256447
115,"['web development', 'marketing', 'statistics']",when they first look into using Tailwind however the benefit is that you don't have all these arbitrary class names anymore and know exactly which Styles apply to it and that just clears a ton of mental overhead from your plate you,0.2433900684118271,0.15205693244934082,0.487951397895813,0.05030489340424538,0.030498992651700974,0.24579721689224243,0.14216643571853638,0.47641029953956604,0.14539259672164917,0.17071956396102905,0.08773504942655563,0.020850254222750664,0.026410691440105438,0.10276062041521072,0.03504244238138199,0.0361003577709198,0.008439719676971436,0.0611172616481781
120,"['marketing', 'machine learning', 'electromagnetism']",anymore and know exactly which Styles apply to it and that just clears a ton of mental overhead from your plate you can make modifications safely without breaking other parts of the app also here's a little Pro tip if you're using,0.1856185346841812,0.07514944672584534,0.10518189519643784,0.05800817534327507,0.037615466862916946,0.0670088529586792,0.022267667576670647,0.25187036395072937,0.07920415699481964,0.11180773377418518,0.1716930866241455,0.062325943261384964,0.009912598878145218,0.029768025502562523,0.023084355518221855,0.008952421136200428,0.014507955871522427,0.03258587792515755
125,"['web development', 'machine learning', 'marketing']",can make modifications safely without breaking other parts of the app also here's a little Pro tip if you're using tailwind and hate the way your HTML looks the inline fold vs code extension can automatically minimize it for you,0.3385336995124817,0.07122984528541565,0.6295468211174011,0.08160851895809174,0.03965171054005623,0.17098014056682587,0.038860201835632324,0.3193052113056183,0.05597053840756416,0.13378430902957916,0.08149096369743347,0.032418444752693176,0.013046386651694775,0.027719462290406227,0.054169878363609314,0.01095359306782484,0.014279613271355629,0.052419137209653854
130,"['web development', 'marketing', 'machine learning']",tailwind and hate the way your HTML looks the inline fold vs code extension can automatically minimize it for you problem number two is that CSS is for Bose remember everything in Tailwind is,0.10450440645217896,0.08148588240146637,0.7277854681015015,0.00219614221714437,0.0008988446206785738,0.04751013219356537,0.005564433988183737,0.4908527135848999,0.008298145607113838,0.009480423294007778,0.01569107361137867,0.0043507772497832775,0.0014195158146321774,0.010870273225009441,0.0042644343338906765,0.001386677147820592,0.004641246981918812,0.006352265365421772
135,"['web development', 'marketing', 'computer graphics']",problem number two is that CSS is for Bose remember everything in Tailwind is just CSS hover over any class to view the actual CSS code what's cool about it,0.02373015508055687,0.0774981826543808,0.5291109085083008,0.007370683830231428,0.004204313736408949,0.02894774079322815,0.010710629634559155,0.2710987627506256,0.005905400961637497,0.019715769216418266,0.04411004111170769,0.012662927620112896,0.00564196240156889,0.015438461676239967,0.007774861995130777,0.002420943696051836,0.003456491744145751,0.011295703239738941
140,"['web development', 'marketing', 'machine learning']",just CSS hover over any class to view the actual CSS code what's cool about it though is that it uses clever naming conventions like inset 0 to do something in one line of code that would take six,0.03353695571422577,0.025858161970973015,0.6031785607337952,0.0021132957190275192,0.0007541814702562988,0.014059970155358315,0.006503890734165907,0.0877295583486557,0.021268092095851898,0.018397856503725052,0.006288859061896801,0.002381682861596346,0.0033554842229932547,0.008509202860295773,0.0014628362841904163,0.0008634565165266395,0.0012185836676508188,0.010889105498790741
145,"['web development', 'marketing', 'computer graphics']",though is that it uses clever naming conventions like inset 0 to do something in one line of code that would take six lines of CSS because it combines properties and values together I would estimate that Tailwind results in,0.1594175547361374,0.21790488064289093,0.6626926064491272,0.060525838285684586,0.01239770743995905,0.1713351309299469,0.16585026681423187,0.48363661766052246,0.03863706812262535,0.11732245981693268,0.08809301257133484,0.04107404872775078,0.014584634453058243,0.05627225339412689,0.018766453489661217,0.005576814990490675,0.01002571638673544,0.0586593821644783
150,"['statistics', 'web development', 'economics']",lines of CSS because it combines properties and values together I would estimate that Tailwind results in approximately one-third the total amount of code that you would have with vanilla CSS and the best type of code is the,0.3093219995498657,0.25653406977653503,0.6416199803352356,0.06792106479406357,0.04327043518424034,0.6650376915931702,0.41978296637535095,0.352630615234375,0.06305746734142303,0.10308066755533218,0.12043970823287964,0.03449167311191559,0.034082166850566864,0.0789291262626648,0.025925379246473312,0.049260880798101425,0.020614763721823692,0.06126753240823746
155,"['statistics', 'web development', 'marketing']",approximately one-third the total amount of code that you would have with vanilla CSS and the best type of code is the code you never have to write however a valid criticism of this approach is that,0.16191856563091278,0.16170334815979004,0.6613690853118896,0.14088381826877594,0.07968389242887497,0.6793449521064758,0.36800870299339294,0.42774394154548645,0.08552476018667221,0.203937828540802,0.12534967064857483,0.11411716043949127,0.05991361662745476,0.14685015380382538,0.036868155002593994,0.1313454508781433,0.0722866803407669,0.06353449076414108
160,"['web development', 'kinematics', 'marketing']",code you never have to write however a valid criticism of this approach is that you have to learn an abstraction on top of CSS which is not ideal it's always best to use the platform natively but,0.034625228494405746,0.01249875407665968,0.6069285869598389,0.0366804338991642,0.013411682099103928,0.06894730776548386,0.08289751410484314,0.0915067121386528,0.039934560656547546,0.12967278063297272,0.0707458034157753,0.016506828367710114,0.019443156197667122,0.018671810626983643,0.004752136766910553,0.010123084299266338,0.0065942807123064995,0.03145537152886391
165,"['web development', 'computer graphics', 'kinematics']",you have to learn an abstraction on top of CSS which is not ideal it's always best to use the platform natively but the web platform is often cruel and vengeful Now problem three is that CSS,0.08352380245923996,0.5173171162605286,0.6083220839500427,0.1709735244512558,0.0836016982793808,0.2525549530982971,0.11722008138895035,0.26264166831970215,0.04912470653653145,0.2909020781517029,0.17291836440563202,0.03660910204052925,0.04281460866332054,0.17043232917785645,0.02414305880665779,0.009538509882986546,0.055858008563518524,0.06770970672369003
170,"['web development', 'computer graphics', 'statistics']",the web platform is often cruel and vengeful Now problem three is that CSS gives you too much control over the UI while Frameworks like bootstrap are too difficult to customize Tailwind Falls,0.024283407256007195,0.45033934712409973,0.6381291151046753,0.09081181138753891,0.04934198036789894,0.32410502433776855,0.11214175075292587,0.30334022641181946,0.04989203065633774,0.1429625153541565,0.06682275980710983,0.07129338383674622,0.13557463884353638,0.1262228786945343,0.27180910110473633,0.007919552735984325,0.0068898797035217285,0.18650245666503906
175,"['web development', 'marketing', 'geology']",gives you too much control over the UI while Frameworks like bootstrap are too difficult to customize Tailwind Falls right in the middle of these giving you a standard set of constraints to make sure the UI looks good but tends to be,0.03452504053711891,0.1391400396823883,0.38560518622398376,0.04830070212483406,0.02813897281885147,0.10707838833332062,0.10675694048404694,0.24920322000980377,0.010652199387550354,0.04229598492383957,0.03409257531166077,0.08396816998720169,0.22077420353889465,0.037187252193689346,0.06444381922483444,0.02473139949142933,0.005570931360125542,0.042674560099840164
180,"['web development', 'marketing', 'statistics']",right in the middle of these giving you a standard set of constraints to make sure the UI looks good but tends to be much easier to custom to accommodate any design like when you build a bootstrap app it always tends to look like a,0.09007494151592255,0.11428462713956833,0.33956214785575867,0.0629105493426323,0.028957484290003777,0.2354227900505066,0.16924604773521423,0.24201370775699615,0.020518381148576736,0.05559852719306946,0.08996874839067459,0.04738711193203926,0.08580660074949265,0.05502628535032272,0.014589021913707256,0.04364566504955292,0.010167737491428852,0.052824173122644424
185,"['marketing', 'web development', 'computer graphics']",much easier to custom to accommodate any design like when you build a bootstrap app it always tends to look like a bootstrap app with Tailwind is not so obvious now the final problem I want to talk about is zombie Styles we have a,0.045778386294841766,0.2380853146314621,0.38044455647468567,0.032040003687143326,0.023565329611301422,0.17285268008708954,0.024537108838558197,0.40064364671707153,0.03261477127671242,0.02576402947306633,0.03947558254003525,0.012464242056012154,0.00637729512527585,0.11375859379768372,0.006013266742229462,0.024705007672309875,0.006326745729893446,0.039552222937345505
190,"['web development', 'marketing', 'statistics']",bootstrap app with Tailwind is not so obvious now the final problem I want to talk about is zombie Styles we have a tendency to write styles that never actually get used and just blow the CSS bundle Tailwind will automatically Purge,0.018579717725515366,0.024723052978515625,0.41583678126335144,0.019332468509674072,0.004159262403845787,0.06670849770307541,0.041185613721609116,0.13083326816558838,0.018666710704565048,0.040514566004276276,0.06439730525016785,0.016346490010619164,0.017341341823339462,0.013084262609481812,0.0033304335083812475,0.01106187328696251,0.002759716007858515,0.01818039081990719
195,"['machine learning', 'web development', 'statistics']",tendency to write styles that never actually get used and just blow the CSS bundle Tailwind will automatically Purge all unused styles to kill the Zombies and remove this dead code that's pretty,0.6238535642623901,0.3345845639705658,0.5996781587600708,0.07162489742040634,0.022591665387153625,0.4051913321018219,0.39851197600364685,0.3014604151248932,0.08232548087835312,0.1479259729385376,0.11019722372293472,0.11937327682971954,0.01431109756231308,0.15187019109725952,0.0490744486451149,0.03497433662414551,0.01653529331088066,0.11593933403491974
200,"['computer graphics', 'web development', 'marketing']",all unused styles to kill the Zombies and remove this dead code that's pretty cool but the drawback is that Tailwind is a pretty heavy-handed approach it takes like five steps to set up to,0.15626239776611328,0.6066121459007263,0.4242715537548065,0.06954941153526306,0.020943375304341316,0.22399194538593292,0.04172968119382858,0.3464299440383911,0.08067196607589722,0.12247525900602341,0.08048278838396072,0.0380084291100502,0.023970255628228188,0.1195979043841362,0.016549747437238693,0.023595735430717468,0.011687075719237328,0.15179315209388733
205,"['web development', 'marketing', 'electromagnetism']",cool but the drawback is that Tailwind is a pretty heavy-handed approach it takes like five steps to set up to install the Tailwind CLI post CSS and the vs code extension for that reason I,0.1314147710800171,0.12035956233739853,0.5715954899787903,0.10816613584756851,0.013587357476353645,0.14941363036632538,0.17479220032691956,0.4622815251350403,0.05236092954874039,0.05695902928709984,0.17946435511112213,0.05379592999815941,0.02127757854759693,0.024099107831716537,0.02236056514084339,0.009801756590604782,0.008637122809886932,0.03336862474679947
210,"['web development', 'computer graphics', 'marketing']",install the Tailwind CLI post CSS and the vs code extension for that reason I only use it on big projects for smaller demos I've been using Pico CSS which can make things look good with zero effort,0.01992872916162014,0.15162624418735504,0.24518677592277527,0.01795850321650505,0.004842598456889391,0.0438474640250206,0.015075204893946648,0.13654114305973053,0.00500632356852293,0.044137224555015564,0.07421256601810455,0.008622572757303715,0.004708975553512573,0.015150672756135464,0.00568201532587409,0.002020567189902067,0.002042290521785617,0.010706154629588127
215,"['web development', 'computer graphics', 'marketing']",only use it on big projects for smaller demos I've been using Pico CSS which can make things look good with zero effort thanks to its classless approach as you can see there are many pros and cons to,0.012199413031339645,0.2100495547056198,0.4899577498435974,0.0029256620910018682,0.004115595016628504,0.04048038274049759,0.032945435494184494,0.16213451325893402,0.01009187288582325,0.021165624260902405,0.027328217402100563,0.00894909631460905,0.006572843529284,0.015815379098057747,0.005755851045250893,0.004081545863300562,0.002984308172017336,0.0164200346916914
220,"['marketing', 'web development', 'machine learning']",thanks to its classless approach as you can see there are many pros and cons to a library like Tailwind ultimately here's a good rule you can go by if you like Tailwind use it if you don't like,0.21450063586235046,0.20235294103622437,0.3155037760734558,0.043222639709711075,0.04287463426589966,0.1702146977186203,0.09016822278499603,0.37781375646591187,0.08082393556833267,0.14906498789787292,0.08687378466129303,0.08270539343357086,0.03435439616441727,0.09754300862550735,0.03196673095226288,0.09734132140874863,0.03518987074494362,0.0846978947520256
225,"['marketing', 'statistics', 'web development']",a library like Tailwind ultimately here's a good rule you can go by if you like Tailwind use it if you don't like Tailwind don't use it nobody cares literally nobody cares about your technology choices except you this has,0.14050906896591187,0.13293330371379852,0.1758657842874527,0.06183253973722458,0.04084665700793266,0.2064497023820877,0.12985745072364807,0.36576247215270996,0.04303811863064766,0.15378828346729279,0.12107332795858383,0.06556658446788788,0.01807134598493576,0.05280590429902077,0.01578196883201599,0.01939062587916851,0.019655657932162285,0.059645820409059525
230,"['marketing', 'web development', 'electromagnetism']",Tailwind don't use it nobody cares literally nobody cares about your technology choices except you this has been the code report thanks for watching and I will see you in the next one,0.04764311760663986,0.013344470411539078,0.19088314473628998,0.002438366413116455,0.0056417156010866165,0.025658097118139267,0.020502489060163498,0.24104338884353638,0.04247591271996498,0.018501194193959236,0.051883310079574585,0.00904291495680809,0.0012776890071108937,0.00554692093282938,0.004387761931866407,0.0019374192925170064,0.0011809330899268389,0.00795473251491785
